ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
11910,V371,mult brth nos-before adm,"other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born before admission to hospital"
11911,V372,mult birth nos-nonhosp,"other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born outside of hospital"
11912,V3900,liveborn nos-hosp w/o cs,"liveborn, unspecified whether single, twin or multiple, born in hospital, delivered without mention of cesarean section"
11913,V3901,liveborn nos-hosp w cs,"liveborn, unspecified whether single, twin or multiple, born in hospital, delivered by cesarean section"
11914,V391,liveborn nos-before adm,"liveborn, unspecified whether single, twin or multiple, born before admission to hospital"
11915,V392,liveborn nos-nonhosp,"liveborn, unspecified whether single, twin or multiple, born outside hospital and not hospitalized"
11916,V400,problems with learning,mental and behavioral problems with learning
11917,V401,prob with communication,mental and behavioral problems with communication [including speech]
11918,V402,mental problems nec,other mental problems
11919,V4031,wandering-dis elsewhere,wandering in diseases classified elsewhere
11920,V4039,oth spc behavior problem,other specified behavioral problem
11921,V409,mental/behavior prob nos,unspecified mental or behavioral problem
11922,V410,problems with sight,problems with sight
11923,V411,eye problems nec,other eye problems
11924,V412,problems with hearing,problems with hearing
11925,V413,ear problems nec,other ear problems
11926,V414,voice production problem,problems with voice production
11927,V415,smell and taste problem,problems with smell and taste
11928,V416,problem w swallowing,problems with swallowing and mastication
11929,V417,sexual function problem,problems with sexual function
11930,V418,probl w special func nec,other problems with special functions
11931,V419,probl w special func nos,unspecified problem with special functions
11932,V420,kidney transplant status,kidney replaced by transplant
11933,V421,heart transplant status,heart replaced by transplant
11934,V422,heart valve transplant,heart valve replaced by transplant
11935,V423,skin transplant status,skin replaced by transplant
11936,V424,bone transplant status,bone replaced by transplant
11937,V425,cornea transplant status,cornea replaced by transplant
11938,V426,lung transplant status,lung replaced by transplant
11939,V427,liver transplant status,liver replaced by transplant
11940,V4281,trnspl status-bne marrow,bone marrow replaced by transplant
11941,V4282,trspl sts-perip stm cell,peripheral stem cells replaced by transplant
11942,V4283,trnspl status-pancreas,pancreas replaced by transplant
11943,V4284,trnspl status-intestines,"organ or tissue replaced by transplant, intestines"
11944,V4289,trnspl status organ nec,other specified organ or tissue replaced by transplant
11945,V429,transplant status nos,unspecified organ or tissue replaced by transplant
11946,V430,eye replacement nec,eye globe replaced by other means
11947,V431,lens replacement nec,lens replaced by other means
11948,V4321,heart assist dev replace,"organ or tissue replaced by other means, heart assist device"
11949,V4322,artficial heart replace,"organ or tissue replaced by other means, fully implantable artificial heart"
11950,V433,heart valve replac nec,heart valve replaced by other means
11951,V434,blood vessel replac nec,blood vessel replaced by other means
11952,V435,bladder replacement nec,bladder replaced by other means
11953,V4360,joint replaced unspcf,unspecified joint replacement
11954,V4361,joint replaced shoulder,shoulder joint replacement
11955,V4362,joint replaced elbow,elbow joint replacement
11956,V4363,joint replaced wrist,wrist joint replacement
11957,V4364,joint replaced hip,hip joint replacement
11958,V4365,joint replaced knee,knee joint replacement
11959,V4366,joint replaced ankle,ankle joint replacement
11960,V4369,oth spcf joint replaced,other joint replacement
11961,V437,limb replacement nec,limb replaced by other means
11962,V4381,larynx replacement,larynx replacement
11963,V4382,breast replacement,breast replacement
11964,V4383,artific skin repl status,artificial skin replacement
11965,E9292,late eff acc poisoning,late effects of accidental poisoning
11966,E9293,late eff accidental fall,late effects of accidental fall
11967,E9294,late eff fire acc,late effects of accident caused by fire
11968,E9295,late eff environment acc,late effects of accident due to natural and environmental factors
11969,E9298,late eff accident nec,late effects of other accidents
11970,E9299,late eff accident nos,late effects of unspecified accident
11971,E9300,adv eff penicillins,penicillins causing adverse effects in therapeutic use
11972,E9301,adv eff antifung antbiot,antifungal antibiotics causing adverse effects in therapeutic use
11973,E9302,adv eff chloramphenicol,chloramphenicol group causing adverse effects in therapeutic use
11974,E9303,adv eff erythromycin,erythromycin and other macrolides causing adverse effects in therapeutic use
11975,V500,hair transplant,elective hair transplant for purposes other than remedying health states
11976,V501,plastic surgery nec,other plastic surgery for unacceptable cosmetic appearance
12235,9051,late eff spine/trunk fx,late effect of fracture of spine and trunk without mention of spinal cord lesion
12236,9052,late effect arm fx,late effect of fracture of upper extremities
12237,9053,late eff femoral neck fx,late effect of fracture of neck of femur
12238,9054,late effect leg fx,late effect of fracture of lower extremities
12239,9055,late effect fracture nec,late effect of fracture of multiple and unspecified bones
12240,9056,late effect dislocation,late effect of dislocation
12241,9057,late effec sprain/strain,late effect of sprain and strain without mention of tendon injury
12242,9058,late effec tendon injury,late effect of tendon injury
12243,9059,late eff traumat amputat,late effect of traumatic amputation
12244,9060,lt eff opn wnd head/trnk,"late effect of open wound of head, neck, and trunk"
12245,9061,late eff open wnd extrem,late effect of open wound of extremities without mention of tendon injury
12246,9062,late eff superficial inj,late effect of superficial injury
12247,9063,late effect of contusion,late effect of contusion
12248,9064,late effect of crushing,late effect of crushing
12249,9065,late eff head/neck burn,"late effect of burn of eye, face, head, and neck"
12250,9066,late eff wrist/hand burn,late effect of burn of wrist and hand
12251,9067,late eff burn extrem nec,late effect of burn of other extremities
12252,9068,late effect of burns nec,late effect of burns of other specified sites
12253,9069,late effect of burn nos,late effect of burn of unspecified site
12254,9070,lt eff intracranial inj,late effect of intracranial injury without mention of skull fracture
12255,9071,late eff cran nerve inj,late effect of injury to cranial nerve
12256,9072,late eff spinal cord inj,late effect of spinal cord injury
12257,9073,lt eff nerv inj trnk nec,"late effect of injury to nerve root(s), spinal plexus(es), and other nerves of trunk"
12258,9074,lt eff nerv inj shld/arm,late effect of injury to peripheral nerve of shoulder girdle and upper limb
12259,9075,lt eff nerv inj pelv/leg,late effect of injury to peripheral nerve of pelvic girdle and lower limb
12260,9079,late eff nerve inj nec,late effect of injury to other and unspecified nerve
12261,9080,late eff int injur chest,late effect of internal injury to chest
12262,9081,late eff int inj abdomen,late effect of internal injury to intra-abdominal organs
12263,9082,late eff int injury nec,late effect of internal injury to other internal organs
12264,9083,late eff inj periph vess,"late effect of injury to blood vessel of head, neck, and extremities"
12265,9084,lt eff inj thor/abd vess,"late effect of injury to blood vessel of thorax, abdomen, and pelvis"
12266,9085,late eff fb in orifice,late effect of foreign body in orifice
12267,9086,late eff complic trauma,late effect of certain complications of trauma
12268,9089,late effect injury nos,late effect of unspecified injury
12269,9090,late eff drug poisoning,"late effect of poisoning due to drug, medicinal or biological substance"
12270,9091,late eff nonmed substanc,late effect of toxic effects of nonmedical substances
12271,9092,late effect of radiation,late effect of radiation
12272,9711,pois-parasympatholytics,poisoning by parasympatholytics (anticholinergics and antimuscarinics) and spasmolytics
12273,9712,poison-sympathomimetics,poisoning by sympathomimetics [adrenergics]
12274,9713,poisoning-sympatholytics,poisoning by sympatholytics [antiadrenergics]
12275,9719,pois-autonomic agent nos,poisoning by unspecified drug primarily affecting autonomic nervous system
12276,9720,pois-card rhythm regulat,poisoning by cardiac rhythm regulators
12277,9721,poisoning-cardiotonics,poisoning by cardiotonic glycosides and drugs of similar action
12278,9722,poisoning-antilipemics,poisoning by antilipemic and antiarteriosclerotic drugs
12279,9723,pois-ganglion block agt,poisoning by ganglion-blocking agents
12280,9724,pois-coronary vasodilat,poisoning by coronary vasodilators
12281,9725,poison-vasodilator nec,poisoning by other vasodilators
12282,9726,pois-antihyperten agent,poisoning by other antihypertensive agents
12283,9727,poison-antivaricose drug,"poisoning by antivaricose drugs, including sclerosing agents"
12284,9728,poison-capillary act agt,poisoning by capillary-active drugs
12285,9729,pois-cardiovasc agt nec,poisoning by other and unspecified agents primarily affecting the cardiovascular system
12286,9730,pois-antacid/antigastric,poisoning by antacids and antigastric secretion drugs
12287,9731,pois-irritant cathartics,poisoning by irritant cathartics
12288,9732,pois-emollient cathartic,poisoning by emollient cathartics
12289,9733,poisoning-cathartic nec,"poisoning by other cathartics, including intestinal atonia"
12290,9734,poisoning-digestants,poisoning by digestants
12291,9735,poisoning-antidiarrh agt,poisoning by antidiarrheal drugs
12292,9736,poisoning-emetics,poisoning by emetics
12293,9738,poisoning-gi agents nec,poisoning by other specified agents primarily affecting the gastrointestinal system
12294,9739,poisoning-gi agent nos,poisoning by unspecified agent primarily affecting the gastrointestinal system
12295,9740,pois-mercurial diuretics,poisoning by mercurial diuretics
12296,9741,pois-purine diuretics,poisoning by purine derivative diuretics
12297,9742,pois-h2co3 anhydra inhib,poisoning by carbonic acid anhydrase inhibitors
12298,9743,poisoning-saluretics,poisoning by saluretics
12299,9744,poisoning-diuretics nec,poisoning by other diuretics
12300,9745,pois-electro/cal/wat agt,"poisoning by electrolytic, caloric, and water-balance agents"
12301,9746,poison-mineral salts nec,"poisoning by other mineral salts, not elsewhere classified"
12302,9747,pois-uric acid metabol,poisoning by uric acid metabolism drugs
12303,9750,poisoning-oxytocic agent,poisoning by oxytocic agents
12304,9751,pois-smooth muscle relax,poisoning by smooth muscle relaxants
12305,9752,pois-skelet muscle relax,poisoning by skeletal muscle relaxants
12306,9753,poison-muscle agent nec,poisoning by other and unspecified drugs acting on muscles
12307,9754,poisoning-antitussives,poisoning by antitussives
12308,V561,ft/adj xtrcorp dial cath,fitting and adjustment of extracorporeal dialysis catheter
12309,V562,fit/adj perit dial cath,fitting and adjustment of peritoneal dialysis catheter
12310,V5631,hemodialysis testing,encounter for adequacy testing for hemodialysis
12311,V5632,peritoneal dialysis test,encounter for adequacy testing for peritoneal dialysis
12312,9279,crushing injury arm nos,crushing injury of unspecified site of upper limb
12313,92800,crushing injury thigh,crushing injury of thigh
12314,92801,crushing injury hip,crushing injury of hip
12315,92810,crushing inj lower leg,crushing injury of lower leg
12316,92811,crushing injury knee,crushing injury of knee
12317,92820,crushing injury foot,crushing injury of foot
12318,92821,crushing injury ankle,crushing injury of ankle
13594,95203,central cord synd/c1-c4,c1-c4 level with central cord syndrome
13595,95204,c1-c4 spin cord inj nec,c1-c4 level with other specified spinal cord injury
13596,95205,c5-c7 spin cord inj nos,c5-c7 level with unspecified spinal cord injury
13597,95206,complete les cord/c5-c7,c5-c7 level with complete lesion of spinal cord
13598,95207,anterior cord synd/c5-c7,c5-c7 level with anterior cord syndrome
13599,95208,central cord synd/c5-c7,c5-c7 level with central cord syndrome
13600,95209,c5-c7 spin cord inj nec,c5-c7 level with other specified spinal cord injury
13601,95210,t1-t6 spin cord inj nos,t1-t6 level with unspecified spinal cord injury
13602,95211,complete les cord/t1-t6,t1-t6 level with complete lesion of spinal cord
13603,95212,anterior cord synd/t1-t6,t1-t6 level with anterior cord syndrome
13604,95213,central cord synd/t1-t6,t1-t6 level with central cord syndrome
13605,95214,t1-t6 spin cord inj nec,t1-t6 level with other specified spinal cord injury
13606,95215,t7-t12 spin cord inj nos,t7-t12 level with unspecified spinal cord injury
13607,95216,complete les cord/t7-t12,t7-t12 level with complete lesion of spinal cord
13608,95217,anterior cord syn/t7-t12,t7-t12 level with anterior cord syndrome
13609,95218,central cord syn/t7-t12,t7-t12 level with central cord syndrome
13610,95219,t7-t12 spin cord inj nec,t7-t12 level with other specified spinal cord injury
13611,E8259,mv n-traff nec-pers nos,other motor vehicle nontraffic accident of other and unspecified nature injuring unspecified person
13612,E8260,pedal cycle acc-pedest,pedal cycle accident injuring pedestrian
13613,E8261,ped cycl acc-ped cyclist,pedal cycle accident injuring pedal cyclist
13614,E8262,ped cycle acc-anim rider,pedal cycle accident injuring rider of animal
13615,E8263,ped cyc acc-occ anim veh,pedal cycle accident injuring occupant of animal-drawn vehicle
13616,E8264,ped cycle acc-occ st car,pedal cycle accident injuring occupant of streetcar
13617,E8268,ped cycle acc-pers nec,pedal cycle accident injuring other specified person
13618,E8269,ped cycle acc-pers nos,pedal cycle accident injuring unspecified person
13619,E8270,animal drawn veh-pedest,animal-drawn vehicle accident injuring pedestrian
13620,E8272,anim drawn veh-anim rid,animal-drawn vehicle accident injuring rider of animal
13621,E8273,animal drawn veh-occupan,animal-drawn vehicle accident injuring occupant of animal drawn vehicle
13622,E8274,anim drawn-occ st car,animal-drawn vehicle accident injuring occupant of streetcar
13623,E8278,anim drawn veh-pers nec,animal-drawn vehicle accident injuring other specified person
13624,E8279,anim drawn veh-pers nos,animal-drawn vehicle accident injuring unspecified person
13625,E8280,ridden animal acc-pedest,accident involving animal being ridden injuring pedestrian
13626,E8282,ridden animal acc-rider,accident involving animal being ridden injuring rider of animal
13627,E8284,ridden animal acc-st car,accident involving animal being ridden injuring occupant of streetcar
13628,E8288,ridden anim acc-pers nec,accident involving animal being ridden injuring other specified person
13629,E8289,ridden anim acc-pers nos,accident involving animal being ridden injuring unspecified person
13630,E8290,oth road veh acc-pedest,other road vehicle accidents injuring pedestrian
13631,E8294,oth rd veh acc-st car,other road vehicle accidents injuring occupant of streetcar
13632,E8298,oth rd veh acc-pers nec,other road vehicle accidents injuring other specified person
13633,E8299,oth rd veh acc-pers nos,other road vehicle accidents injuring unspecified person
13634,E8300,boat acc w submers-unpow,"accident to watercraft causing submersion injuring occupant of small boat, unpowered"
13635,E8301,boat acc w submers-power,"accident to watercraft causing submersion injuring occupant of small boat, powered"
13636,E8302,boat acc w submers-crew,accident to watercraft causing submersion injuring occupant of other watercraft -- crew
13637,E8303,boat acc w submers-psgr,accident to watercraft causing submersion injuring occupant of other watercraft -- other than crew
13638,E8304,boat submers-water skier,accident to watercraft causing submersion injuring water skier
13639,E8305,boat submers-swimmer,accident to watercraft causing submersion injuring swimmer
13640,E8306,boat submers-dockers,"accident to watercraft causing submersion injuring dockers, stevedores"
13641,E8307,boat submers-military,"accident to watercraft causing submersion, occupant of military watercraft, any type"
13642,E8308,boat submers-pers nec,accident to watercraft causing submersion injuring other specified person
13643,E8309,boat submers-pers nos,accident to watercraft causing submersion injuring unspecified person
13644,E8310,boat acc inj nec-unpower,"accident to watercraft causing other injury to occupant of small boat, unpowered"
13645,E8311,boat acc inj nec-power,"accident to watercraft causing other injury to occupant of small boat, powered"
13646,E8312,boat acc inj nec-crew,accident to watercraft causing other injury to occupant of other watercraft -- crew
13647,E8313,boat acc inj nec-passeng,accident to watercraft causing other injury to occupant of other watercraft -- other than crew
13648,E8314,boat acc inj nec-skier,accident to watercraft causing other injury to water skier
13649,E8315,boat acc inj nec-swim,accident to watercraft causing other injury to swimmer
13650,E8316,boat acc inj nec-docker,"accident to watercraft causing other injury to dockers, stevedores"
13651,E8317,boat acc inj nec-militry,"accident to watercraft causing other injury, occupant of military watercraft, any type"
13652,E8318,boat inj nec-person nec,accident to watercraft causing other injury to other specified person
13653,E8319,boat inj nec-person nos,accident to watercraft causing other injury to unspecified person
13654,E8320,submers nec-unpow boat,"other accidental submersion or drowning in water transport accident injuring occupant of small boat, unpowered"
13655,E8321,submers nec-power boat,"other accidental submersion or drowning in water transport accident injuring occupant of small boat, powered"
13656,E8322,submers nec-crew,other accidental submersion or drowning in water transport accident injuring occupant of other watercraft -- crew
13657,V2635,test male/fem preg loss,encounter for testing of male partner of female with recurrent pregnancy loss
13658,V2639,male genetic test nec,other genetic testing of male
13659,V2641,natrl family plan counsl,procreative counseling and advice using natural family planning
13660,V2642,fertlity preserv counsel,encounter for fertility preservation counseling
13661,V2649,procr mgmt cnsl/adv nec,other procreative management counseling and advice
13662,V2651,tubal ligation status,tubal ligation status
13663,V2652,vasectomy status,vasectomy status
13664,V2681,assist repro fertility,encounter for assisted reproductive fertility procedure cycle
10140,V4581,aortocoronary bypass,aortocoronary bypass status
13973,V8749,hx drug therapy nec,personal history of other drug therapy
13974,V8801,acq absnce cervix/uterus,acquired absence of both cervix and uterus
13975,V8802,acq ab ut remn cerv stmp,acquired absence of uterus with remaining cervical stump
13976,V8803,acq absnc cerv/remain ut,acquired absence of cervix with remaining uterus
13977,V8811,acq total absnc pancreas,acquired total absence of pancreas
13978,V8812,acq part absnce pancreas,acquired partial absence of pancreas
13979,V8821,acq absence of hip joint,acquired absence of hip joint
13980,V8822,acq absence knee joint,acquired absence of knee joint
13981,V8829,acq absence of oth joint,acquired absence of other joint
13982,V8901,sus amntc cav/mem nt fnd,suspected problem with amniotic cavity and membrane not found
13983,V8902,sus placentl prob nt fnd,suspected placental problem not found
13984,V8903,sus fetal anomaly nt fnd,suspected fetal anomaly not found
13985,V8904,sus fetal growth not fnd,suspected problem with fetal growth not found
13986,V8905,sus cervcl shortn nt fnd,suspected cervical shortening not found
13987,V8909,oth sus mat/ftl nt fnd,other suspected maternal and fetal condition not found
13988,V9001,retain deplete uran frag,retained depleted uranium fragments
13989,V9009,retain radioac frag nec,other retained radioactive fragments
13990,V9010,retained metal frag nos,"retained metal fragments, unspecified"
13991,V9011,retain magnet metal frag,retained magnetic metal fragments
13992,V9012,retain nonmag meta frag,retained nonmagnetic metal fragments
13993,V902,retain plastic fragments,retained plastic fragments
13994,V9031,retained quills/spines,retained animal quills or spines
13995,V9032,retained tooth,retained tooth
13996,V9033,retained wood fragments,retained wood fragments
13997,V9039,retain organic frag nec,other retained organic fragments
13998,V9081,retained glass fragments,retained glass fragments
13999,V9083,retain stone/crystl frag,retained stone or crystalline fragments
14000,V9089,retain fb nec,other specified retained foreign body
14001,V909,"retain fb, mat nos","retained foreign body, unspecified material"
14002,V9100,twin gest-plac/sac nos,"twin gestation, unspecified number of placenta, unspecified number of amniotic sacs"
14003,V9101,twin gest-monochr/monoam,"twin gestation, monochorionic/monoamniotic (one placenta, one amniotic sac)"
14004,V9102,twin gest-monochr/diamni,"twin gestation, monochorionic/diamniotic (one placenta, two amniotic sacs)"
14005,V9103,twin gest-dich/diamniotc,"twin gestation, dichorionic/diamniotic (two placentae, two amniotic sacs)"
14006,V9109,twin gest-plac/sac undet,"twin gestation, unable to determine number of placenta and number of amniotic sacs"
14007,V9110,tripl gest-plac/sac nos,"triplet gestation, unspecified number of placenta and unspecified number of amniotic sacs"
14008,V9111,triplet gest 2+ monochor,"triplet gestation, with two or more monochorionic fetuses"
14009,V9112,triplet gest 2+ monoamn,"triplet gestation, with two or more monoamniotic fetuses"
14010,V9119,tripl gest-plac/sac und,"triplet gestation, unable to determine number of placenta and number of amniotic sacs"
14011,V9120,quad gest-plac/sac nos,"quadruplet gestation, unspecified number of placenta and unspecified number of amniotic sacs"
14012,V9121,quad gest 2+ monochorion,"quadruplet gestation, with two or more monochorionic fetuses"
14013,V9122,quad gest 2+ monoamniotc,"quadruplet gestation, with two or more monoamniotic fetuses"
14014,V9129,quad gest-plac/sac undet,"quadruplet gestation, unable to determine number of placenta and number of amniotic sacs"
14015,V9190,mult gest-plac/sac nos,"other specified multiple gestation, unspecified number of placenta and unspecified number of amniotic sacs"
14016,V9191,mult gest 2+ monochr nec,"other specified multiple gestation, with two or more monochorionic fetuses"
14017,V9192,mult gest 2+ monoamn nec,"other specified multiple gestation, with two or more monoamniotic fetuses"
14018,V9199,mult gest-plac/sac undet,"other specified multiple gestation, unable to determine number of placenta and number of amniotic sacs"
14019,V671,radiotherapy follow-up,"follow-up examination, following radiotherapy"
14020,V672,chemotherapy follow-up,"follow-up examination, following chemotherapy"
14021,V673,psychiatric follow-up,"follow-up examination, following psychotherapy and other treatment for mental disorder"
14022,V674,fu exam treatd healed fx,"follow-up examination, following treatment of healed fracture"
14023,V6751,high-risk rx nec exam,"follow-up examination, following completed treatment with high-risk medication, not elsewhere classified"
14024,V6759,follow-up exam nec,other follow-up examination
14025,V676,comb treatment follow-up,"follow-up examination, following combined treatment"
14026,V679,follow-up exam nos,unspecified follow-up examination
14027,V6801,disability examination,disability examination
14028,V6809,issue of med certif nec,other issue of medical certificates
14029,V681,issue repeat prescript,issue of repeat prescriptions
14030,V682,request expert evidence,request for expert evidence
14031,V6881,referral-no exam/treat,referral of patient without examination or treatment
14032,V6889,administrtve encount nec,encounters for other specified administrative purpose
14033,V689,administrtve encount nos,encounters for unspecified administrative purpose
14034,V690,lack of physical exercse,lack of physical exercise
14035,V691,inapprt diet eat habits,inappropriate diet and eating habits
14036,V692,high-risk sexual behavr,high-risk sexual behavior
14037,V693,gambling and betting,gambling and betting
14038,V694,lack of adequate sleep,lack of adequate sleep
14039,V695,behav insomnia-childhood,behavioral insomnia of childhood
14040,V698,oth prblms rltd lfstyle,other problems related to lifestyle
14041,V699,prblm rltd lfstyle nos,unspecified problem related to lifestyle
14042,V700,routine medical exam,routine general medical examination at a health care facility
14043,V701,psych exam-authority req,"general psychiatric examination, requested by the authority"
14044,V702,gen psychiatric exam nec,"general psychiatric examination, other and unspecified"
14045,V703,med exam nec-admin purp,other general medical examination for administrative purposes
14046,V704,exam-medicolegal reasons,examination for medicolegal reasons
14047,V705,health exam-group survey,health examination of defined subpopulations
14048,V706,health exam-pop survey,health examination in population surveys
14049,V707,exam-clincal trial,examination of participant in clinical trial
14050,V708,general medical exam nec,other specified general medical examinations
14051,V709,general medical exam nos,unspecified general medical examination
14052,V7101,obsv-adult antisoc behav,observation for adult antisocial behavior
10445,9180,superfic inj periocular,superficial injury of eyelids and periocular area
10446,9181,superficial inj cornea,superficial injury of cornea
13033,E8252,mv n-traf acc nec-mocycl,other motor vehicle nontraffic accident of other and unspecified nature injuring motorcyclist
13034,E8253,mv n-traff nec-mcyc psgr,other motor vehicle nontraffic accident of other and unspecified nature injuring passenger on motorcycle
13035,E8254,mv n-traff nec-st car,other motor vehicle nontraffic accident of other and unspecified nature injuring occupant of streetcar
13036,E8255,mv n-traf nec-anim rider,other motor vehicle nontraffic accident of other and unspecified nature injuring rider of animal; occupant of animal-drawn vehicle
13037,E8256,mv n-traff nec-ped cycl,other motor vehicle nontraffic accident of other and unspecified nature injuring pedal cyclist
13038,E8257,mv n-traff nec-pedest,other motor vehicle nontraffic accident of other and unspecified nature injuring pedestrian
13039,E8258,mv n-traff nec-pers nec,other motor vehicle nontraffic accident of other and unspecified nature injuring other specified person
13040,V062,vaccin for dtp + tab,need for prophylactic vaccination and inoculation against diptheria-tetanus- pertussis with typhoid-paratyphoid (dtp + tab)
13041,V063,vaccin for dtp + polio,need for prophylactic vaccination and inoculation against diptheria-tetanus- pertussis with poliomyelitis [dtp + polio]
13042,V064,vac-measle-mumps-rubella,need for prophylactic vaccination and inoculation against measles-mumps-rubella (mmr)
13043,V065,vaccination for td-dt,need for prophylactic vaccination and inoculation against tetanus-diphtheria [td] (dt)
13044,V066,nd vac strp pnumn/inflnz,need for prophylactic vaccination and inoculation against streptococcus pneumoniae [pneumococcus] and influenza
13045,V068,vac-dis combinations nec,need for prophylactic vaccination and inoculation against other combinations of diseases
13046,V069,vac-dis combinations nos,unspecified combined vaccine
13047,V070,prophylactic isolation,need for isolation
13048,V071,desensitiza to allergens,need for desensitization to allergens
13049,V072,prophylact immunotherapy,need for prophylactic immunotherapy
13050,V0731,prophylac fluoride admin,need for prophylactic fluoride administration
13051,V0739,other prophylac chemothr,need for other prophylactic chemotherapy
13052,V074,hormone replace postmeno,hormone replacement therapy (postmenopausal)
13053,V0751,use of serms,use of selective estrogen receptor modulators (serms)
13054,V0752,use aromatase inhibitors,use of aromatase inhibitors
13055,V0759,use oth agnt af estrogen,use of other agents affecting estrogen receptors and estrogen levels
13056,V078,prophyl or tx meas nec,other specified prophylactic or treatment measure
13057,V079,prophyl or tx meas nos,unspecified prophylactic or treatment measure
13058,V08,asymp hiv infectn status,asymptomatic human immunodeficiency virus [hiv] infection status
13059,V090,inf mcrg rstn pncllins,infection with microorganisms resistant to penicillins
13060,V091,inf mcrg rstn b-lactam,infection with microorganisms resistant to cephalosporins and other b-lactam antibiotics
13061,V092,inf mcrg rstn macrolides,infection with microorganisms resistant to macrolides
13062,V093,inf mcrg rstn ttrcycln,infection with microorganisms resistant to tetracyclines
13063,V094,inf mcrg rstn amnglcsds,infection with microorganisms resistant to aminoglycosides
13064,V0950,inf mcr rst qn flr nt ml,infection with microorganisms without mention of resistance to multiple quinolones and fluroquinolones
13065,V0951,inf mcrg rstn qn flrq ml,infection with microorganisms with resistance to multiple quinolones and fluroquinolones
13066,V096,inf mcrg rstn sulfnmides,infection with microorganisms resistant to sulfonamides
13067,V0970,inf mcr rst oth ag nt ml,infection with microorganisms without mention of resistance to multiple antimycobacterial agents
13068,V0971,inf mcrg rstn oth ag mlt,infection with microorganisms with resistance to multiple antimycobacterial agents
13069,V0980,inf mcr rst ot drg nt ml,infection with microorganisms without mention of resistance to multiple drugs
13070,V0981,inf mcrg rstn oth drg ml,infection with microorganisms with resistance to multiple drugs
13071,V0990,infc mcrg drgrst nt mult,"infection with drug-resistant microorganisms, unspecified, without mention of multiple drug resistance"
13072,V0991,infc mcrg drgrst mult,"infection with drug-resistant microorganisms, unspecified, with multiple drug resistance"
13073,V1000,hx of gi malignancy nos,"personal history of malignant neoplasm of gastrointestinal tract, unspecified"
13074,V1001,hx of tongue malignancy,personal history of malignant neoplasm of tongue
13075,V1002,hx-oral/pharynx malg nec,personal history of malignant neoplasm of other and unspecified oral cavity and pharynx
13076,V1003,hx-esophageal malignancy,personal history of malignant neoplasm of esophagus
13077,V1004,hx of gastric malignancy,personal history of malignant neoplasm of stomach
13078,V1005,hx of colonic malignancy,personal history of malignant neoplasm of large intestine
13079,V1006,hx-rectal & anal malign,"personal history of malignant neoplasm of rectum, rectosigmoid junction, and anus"
13080,V1007,hx of liver malignancy,personal history of malignant neoplasm of liver
13081,V1009,hx of gi malignancy nec,personal history of malignant neoplasm of other gastrointestinal tract
13082,V1011,hx-bronchogenic malignan,personal history of malignant neoplasm of bronchus and lung
13083,V1012,hx-tracheal malignancy,personal history of malignant neoplasm of trachea
13084,V1020,hx-resp org malignan nos,"personal history of malignant neoplasm of respiratory organ, unspecified"
13085,V1021,hx-laryngeal malignancy,personal history of malignant neoplasm of larynx
13086,V1022,hx-nose/ear/sinus malig,"personal history of malignant neoplasm of nasal cavities, middle ear, and accessory sinuses"
13087,V1029,hx-intrathoracic mal nec,personal history of malignant neoplasm of other respiratory and intrathoracic organs
13088,V103,hx of breast malignancy,personal history of malignant neoplasm of breast
13089,V1040,hx-female genit malg nos,"personal history of malignant neoplasm of female genital organ, unspecified"
13090,9094,late eff cert ext cause,late effect of certain other external causes
13091,9095,lte efct advrs efct drug,"late effect of adverse effect of drug, medicinal or biological substance"
13092,9099,late eff exter cause nec,late effect of other and unspecified external causes
13093,9100,abrasion head,"abrasion or friction burn of face, neck, and scalp except eye, without mention of infection"
13094,9101,abrasion head-infected,"abrasion or friction burn of face, neck, and scalp except eye, infected"
13095,9102,blister head,"blister of face, neck, and scalp except eye, without mention of infection"
13096,9103,blister head-infected,"blister of face, neck, and scalp except eye, infected"
13097,9104,insect bite head,"insect bite, nonvenomous of face, neck, and scalp except eye, without mention of infection"
13327,V1049,hx-male genit malig nec,personal history of malignant neoplasm of other male genital organs
13328,V1050,hx-urinary malignan nos,"personal history of malignant neoplasm of urinary organ, unspecified"
13329,V1051,hx of bladder malignancy,personal history of malignant neoplasm of bladder
13330,V1052,hx of kidney malignancy,personal history of malignant neoplasm of kidney
13331,V1053,hx malig renal pelvis,personal history of malignant neoplasm of renal pelvis
13332,V1059,hx-urinary malignan nec,personal history of malignant neoplasm of other urinary organs
13333,V1060,hx of leukemia nos,"personal history of leukemia, unspecified"
13334,8830,open wound of finger,"open wound of finger(s), without mention of complication"
13335,8831,open wound finger-compl,"open wound of finger(s), complicated"
13336,8832,open wnd finger w tendon,"open wound of finger(s), with tendon involvement"
13337,8840,open wound arm mult/nos,"multiple and unspecified open wound of upper limb, without mention of complication"
13338,8841,open wound arm nos-compl,"multiple and unspecified open wound of upper limb, complicated"
13339,8842,opn wnd arm nos w tendon,"multiple and unspecified open wound of upper limb, with tendon involvement"
13340,8850,amputation thumb,"traumatic amputation of thumb (complete)(partial), without mention of complication"
13341,8851,amputation thumb-compl,"traumatic amputation of thumb (complete)(partial), complicated"
13342,8860,amputation finger,"traumatic amputation of other finger(s) (complete) (partial), without mention of complication"
